trade_idx,real_dt,real_return_1,real_return_5,real_rsi_14,real_h1_atr_pct,ctrl_dt,ctrl_return_1,ctrl_return_5,ctrl_rsi_14,ctrl_h1_atr_pct,hour_matched,atr_abs_diff,ret1_abs_diff
33,2025-10-17 10:15:00,2.020580067205735,-1.9968165694483897,44.4613049761011,0.7519713594012107,2026-03-20 10:34:00,-2.0266169469973505,-2.9436577507258033,64.03995555512995,0.7588183718994399,True,0.006847012498229166,4.0471970142030855
34,2025-10-17 12:37:00,9.174893526282535,9.428710076386793,62.30445687454718,0.8079738364242885,2026-03-25 12:59:00,9.169702160598536,8.091335345175033,60.08221126226292,0.7820365107567718,True,0.02593732566751672,0.005191365683998583
35,2025-10-20 08:47:00,-3.2916640019853283,-1.1217603877478055,39.22253643048423,0.7179182189994318,2025-10-20 08:56:00,3.299101130538329,-17.111379761786118,31.552545757939356,0.7179182189994318,True,0.0,6.590765132523657
36,2025-10-21 07:23:00,0.9440902826618469,0.2763006565587034,44.96707425874528,0.5163310217843938,2025-10-21 07:55:00,-0.9444164830618718,3.3414411289944823,56.747694820248064,0.5163310217843938,True,0.0,1.8885067657237187
37,2025-10-21 07:42:00,2.9958852668121594,-2.855941913826321,37.40724077763801,0.5163310217843938,2025-11-21 07:27:00,2.982120830115065,5.2753732511456874,50.52160948529742,0.5163220498467928,True,8.971937601076618e-06,0.013764436697094595
38,2025-10-21 10:56:00,2.975135537179874,-3.50745566610966,61.066870808831474,0.4729038859009905,2025-10-21 10:51:00,-2.9792880267920374,1.579765985546544,62.49957865532982,0.4729038859009905,True,0.0,5.954423563971911
39,2025-10-22 07:02:00,0.5565766182180631,1.9047167272367993,33.950230012711714,1.046606211642321,2026-02-04 07:43:00,0.5326058332189021,4.143985744688994,66.68027762623328,1.0719037235441673,True,0.02529751190184637,0.023970784999161054
40,2025-10-23 05:30:00,-2.6955201680045615,-6.0506367254054005,63.51909180137876,0.7913330262515639,2025-10-23 05:29:00,-2.7021412325689553,5.958196995645704,66.00536188074602,0.7913330262515639,True,0.0,0.006621064564393819
41,2025-10-24 16:34:00,11.063009308729388,8.337536537490475,50.2694745071161,0.521575309325519,2025-11-20 16:41:00,-11.07471422714501,8.821076911167403,45.09595824198886,0.5148933303115871,True,0.00668197901393186,22.1377235358744
42,2025-10-27 06:13:00,-0.6135378852278883,-0.3607693959561953,58.05117201303789,0.6185946835489677,2026-04-22 06:12:00,-0.6094491945307645,-1.9331690840040938,65.89595368104571,0.6234267359695147,True,0.004832052420546962,0.004088690697123809
43,2025-10-28 10:52:00,3.357211073200528,9.288701757601547,58.38143429993948,0.5529151429509968,2026-02-16 10:40:00,3.340036740404617,6.502126195266911,65.83850922134667,0.5466845093470273,True,0.006230633603969471,0.01717433279591063
44,2025-10-30 07:44:00,5.532635634448724,15.002599024076524,69.67287594331145,0.6708541578729446,2026-03-02 07:35:00,-5.5590532820326555,-3.638334612969807,30.96816973252126,0.668859624310468,True,0.001994533562476586,11.09168891648138
45,2025-11-03 16:38:00,-1.7165737685143068,12.780858111298699,61.29476578112145,0.4545015252212809,2025-11-18 16:47:00,1.7159254623644316,-2.1656074467368835,68.85668913047509,0.45398962539208654,True,0.0005118998291943622,3.4324992308787383
46,2025-11-04 08:09:00,3.993033537714741,-1.4306887762460807,27.684797741452,0.40054843378244653,2026-05-05 08:32:00,-3.9699682798866043,1.9828614673822464,70.47105426077626,0.4003408349479327,True,0.00020759883451382244,7.963001817601345
47,2025-11-05 07:55:00,-0.7557255658185991,-0.15871184428695173,44.347647778941536,0.47162282581976267,2025-11-05 07:02:00,0.7575078496757648,-3.78581857600202,33.11403503688655,0.47162282581976267,True,0.0,1.5132334154943639
48,2025-11-06 10:42:00,-2.9706739560508844,-5.241175171305512,50.95320617735425,0.24086527525913312,2025-10-02 10:35:00,2.957534921812499,2.2846261220998976,28.374655620693105,0.2403907478705764,True,0.00047452738855671694,5.9282088778633835
49,2025-11-07 09:18:00,-0.37530634380389394,5.908530440823512,68.82069340223418,0.30162281647231043,2025-11-07 09:10:00,-0.37546698706591997,6.13662122644687,42.31855901532326,0.30162281647231043,True,0.0,0.00016064326202602786
50,2025-11-10 08:42:00,1.2551853305753369,6.402277240766807,82.7487472327508,0.3839250365033362,2025-11-10 08:10:00,-1.2587790583595826,-0.3702620344414598,37.5335119939049,0.3839250365033362,True,0.0,2.5139643889349195
51,2025-11-10 09:00:00,3.391309155920119,4.841918727040984,80.80882344622579,0.3767073933874769,2025-11-10 09:08:00,3.3915175197685166,5.555425819703252,58.90688253544396,0.3767073933874769,True,0.0,0.00020836384839739708
52,2025-11-10 09:22:00,-0.7370346393986704,-1.9651843035806138,48.816326474822304,0.3767073933874769,2025-09-18 09:44:00,-0.7422813053703514,0.6324006340507893,51.98711055555059,0.3753376276049925,True,0.0013697657824843779,0.005246665971680997
53,2025-11-12 08:19:00,4.749639210097634,-0.4698472485209493,47.2618219174486,0.33464968872322187,2026-08-12 08:42:00,-4.736730039408554,-7.945135312028562,37.689287687737284,0.3345367523786918,True,0.00011293634453007906,9.486369249506188
54,2025-11-14 09:12:00,0.6445090810136556,-7.370137110787045,49.04826864895349,0.46458599880669826,2026-03-05 09:38:00,0.6406342667508724,14.210275136976591,66.60611458279128,0.4625540484387793,True,0.0020319503679189777,0.003874814262783133
55,2025-11-17 07:17:00,-1.371369910381226,-3.182960486238784,48.633057379744585,0.6439419586379097,2025-12-30 07:59:00,1.3753029964402863,1.0933350569986011,30.57668977526653,0.6461709894017541,True,0.0022290307638443974,2.7466729068215123
56,2025-11-18 06:48:00,-4.726950209043013,-9.300370895806154,53.04630378786958,0.5501993087973394,2026-08-20 06:34:00,4.715779733046599,10.238000117961388,70.31963462827301,0.5515259055180134,True,0.0013265967206740337,9.442729942089612
57,2025-11-19 10:12:00,-2.960661132759279,-3.4009402743506723,32.85486439713338,0.3653847933505054,2026-04-10 10:42:00,-2.9651094935023714,-3.784935745457796,48.86164617477832,0.36434528870000327,True,0.001039504650502121,0.0044483607430922945
