atr_threshold_pct,captured_trades,recall_pct,total_bars,precision_pct,f1_score
0.15,344,81.71021377672209,172841,0.19902685126792835,0.39708649328762224
0.2,342,81.23515439429929,167082,0.20468991273745826,0.40835089520784706
0.25,331,78.62232779097387,155756,0.21251187755206863,0.42387803581833433
0.30000000000000004,310,73.63420427553444,139496,0.22222859436829728,0.4431198496251348
0.3500000000000001,258,61.282660332541575,113876,0.22656222557869962,0.45145541877739576
0.40000000000000013,206,48.9311163895487,86996,0.23679249620672216,0.4713042085635517
0.45000000000000007,153,36.342042755344416,63840,0.23966165413533835,0.4761830659342369
0.5000000000000001,106,25.17814726840855,45780,0.23154215814766274,0.4588645267418454
